set,collector_number,language,treatment,object_type,name,scryfall_id,layout,type_line,frame_effects,promo_types,source_finish_options,finish,physical_pairing,finish_detail
HOC,189,English,Default,card,Night's Whisper,e8399c2e-ecc8-41c9-a690-a0eeafb27f77,normal,Sorcery,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,190,English,Default,card,Shadow of the Enemy,2bf42714-dfbd-4da5-8eba-8b27ab4b4cdf,normal,Sorcery,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,191,English,Default,card,Troll of Khazad-dûm,5edb0c1d-be6a-42b1-829c-ffbea3647ad8,normal,Creature — Troll,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,192,English,Default,card,Battle-Scarred Goblin,289d3d6c-8f7b-42d9-be9c-59c93128d207,normal,Creature — Goblin Warrior,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,193,English,Default,card,Fire of Orthanc,be2cf51a-11c6-4d52-85f9-9518133ba201,normal,Sorcery,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,194,English,Default,card,Goblin Cratermaker,e37ae38f-ef93-4861-9a3a-49378a4d50b4,normal,Creature — Goblin Warrior,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,195,English,Default,card,Goblin Fireleaper,f238d6c0-80fb-44f8-855b-55720fcff07f,normal,Creature — Goblin Warrior,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,196,English,Default,card,Guttersnipe,f6bb1ffc-2251-4655-b8f9-4c8047dd5d5f,normal,Creature — Goblin Shaman,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,197,English,Default,card,Improvised Club,7937d8c7-76c6-4343-9f5e-994cb9e6f42a,normal,Instant,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,198,English,Default,card,Inferno Titan,f839aadb-084e-4ddc-ba62-d654a695cc6b,normal,Creature — Giant,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,199,English,Default,card,Oliphaunt,28b60f0b-6dd5-4e57-98ff-28effe8fcd55,normal,Creature — Elephant,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,200,English,Default,card,Olog-hai Crusher,3cebc85a-a75f-47a4-b286-f66fe18303a7,normal,Creature — Troll Soldier,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,201,English,Default,card,Orcish Siegemaster,dbce4474-7485-4ab7-8016-04f03bc90dc5,normal,Creature — Orc Soldier,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,202,English,Default,card,Smite the Deathless,c7a56386-12c8-48c1-895c-9f3af29ea1d1,normal,Instant,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,203,English,Default,card,Celeborn the Wise,c88e946a-03dc-4730-8f74-e41dfaf28177,normal,Legendary Creature — Elf Noble,legendary,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,204,English,Default,card,Elvish Archdruid,006ff5a3-355b-4a7d-b402-bb3c8d32a585,normal,Creature — Elf Druid,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,205,English,Default,card,Elvish Mystic,08b9a296-3b76-4f8f-9d71-7c9af92bb3b4,normal,Creature — Elf Druid,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,206,English,Default,card,Elvish Visionary,6d2f4a37-453f-4a2c-bfba-2d1227394c90,normal,Creature — Elf Shaman,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,207,English,Default,card,Galadhrim Guide,0571a6b2-548a-43ed-9357-a27095d2e894,normal,Creature — Elf Scout,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,208,English,Default,card,Gift of Strands,e945fa91-21c6-4a23-83ac-26f04c917908,normal,Enchantment — Aura,enchantment,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,209,English,Default,card,Lothlórien Lookout,acc6a5d4-9a04-4a52-b2dc-0b0ab616a110,normal,Creature — Elf Scout,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,210,English,Default,card,Mirkwood Elk,eda8bfa5-1e7d-442d-9d8c-651eb5630124,normal,Creature — Elk,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,211,English,Default,card,Wayfarer's Bauble,b279f268-c37e-4a2d-8195-74f4881226fc,normal,Artifact,,universesbeyond,nonfoil,nonfoil,,nonfoil
HOC,212,English,Default,card,Rogue's Passage,4493b62b-f354-47ff-9dcf-cc6e29de77c6,normal,Land,,universesbeyond,nonfoil,nonfoil,,nonfoil
THOB,1,English,Full-art token,token_face,Bird Soldier,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,1,English,Full-art token,token_face,Bird Soldier,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,2,English,Full-art token,token_face,Human Soldier,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,2,English,Full-art token,token_face,Human Soldier,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,3,English,Full-art token,token_face,Goblin Army,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,3,English,Full-art token,token_face,Goblin Army,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,4,English,Full-art token,token_face,Goblin Army,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,4,English,Full-art token,token_face,Goblin Army,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,5,English,Full-art token,token_face,Dragon,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,5,English,Full-art token,token_face,Dragon,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,6,English,Full-art token,token_face,Dwarf,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,6,English,Full-art token,token_face,Dwarf,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,7,English,Full-art token,token_face,Bear,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,7,English,Full-art token,token_face,Bear,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,8,English,Full-art token,token_face,Elf,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,8,English,Full-art token,token_face,Elf,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,9,English,Full-art token,token_face,Wolf,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,9,English,Full-art token,token_face,Wolf,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,10,English,Full-art token,token_face,Axe,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,10,English,Full-art token,token_face,Axe,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,11,English,Full-art token,token_face,Stone Boulder,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,11,English,Full-art token,token_face,Stone Boulder,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,12,English,Full-art token,token_face,Treasure,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,12,English,Full-art token,token_face,Treasure,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,13,English,Full-art token,token_face,Treasure,,token,Token face,,,foil|nonfoil,nonfoil,see thob_physical_products.csv,nonfoil
THOB,13,English,Full-art token,token_face,Treasure,,token,Token face,,,foil|nonfoil,foil,see thob_physical_products.csv,traditional_foil
THOB,14,English,Helper card,helper_card,Enduring Story,,helper,Helper card,,,nonfoil,nonfoil,may pair with token face; per official description,nonfoil
THOB,15,English,Helper card,helper_card,On an Adventure,,helper,Helper card,,,nonfoil,nonfoil,may pair with token face; per official description,nonfoil
